,Filename,Label,ClassName
7786,Forest/Forest_1113.jpg,1,Forest
8900,Forest/Forest_2064.jpg,1,Forest
2645,Forest/Forest_2249.jpg,1,Forest
13052,SeaLake/SeaLake_537.jpg,2,SeaLake
7582,Forest/Forest_1036.jpg,1,Forest
2361,Forest/Forest_2291.jpg,1,Forest
14239,SeaLake/SeaLake_581.jpg,2,SeaLake
13932,SeaLake/SeaLake_184.jpg,2,SeaLake
8047,Forest/Forest_1293.jpg,1,Forest
1883,SeaLake/SeaLake_1681.jpg,2,SeaLake
14010,SeaLake/SeaLake_477.jpg,2,SeaLake
2545,Forest/Forest_1492.jpg,1,Forest
14918,SeaLake/SeaLake_819.jpg,2,SeaLake
13736,SeaLake/SeaLake_571.jpg,2,SeaLake
2328,Forest/Forest_840.jpg,1,Forest
14641,SeaLake/SeaLake_2225.jpg,2,SeaLake
8770,Forest/Forest_800.jpg,1,Forest
13345,SeaLake/SeaLake_2961.jpg,2,SeaLake
2127,SeaLake/SeaLake_1747.jpg,2,SeaLake
9252,Forest/Forest_2136.jpg,1,Forest
7653,Forest/Forest_1092.jpg,1,Forest
3948,SeaLake/SeaLake_1492.jpg,2,SeaLake
14431,SeaLake/SeaLake_1208.jpg,2,SeaLake
3861,SeaLake/SeaLake_2501.jpg,2,SeaLake
14538,SeaLake/SeaLake_1866.jpg,2,SeaLake
14326,SeaLake/SeaLake_273.jpg,2,SeaLake
13374,SeaLake/SeaLake_1245.jpg,2,SeaLake
13634,SeaLake/SeaLake_312.jpg,2,SeaLake
14701,SeaLake/SeaLake_1427.jpg,2,SeaLake
13185,SeaLake/SeaLake_2332.jpg,2,SeaLake
2243,Forest/Forest_1931.jpg,1,Forest
8684,Forest/Forest_2932.jpg,1,Forest
2076,SeaLake/SeaLake_753.jpg,2,SeaLake
9436,Forest/Forest_2804.jpg,1,Forest
8628,Forest/Forest_559.jpg,1,Forest
7512,Forest/Forest_1926.jpg,1,Forest
13486,SeaLake/SeaLake_915.jpg,2,SeaLake
13353,SeaLake/SeaLake_2074.jpg,2,SeaLake
14012,SeaLake/SeaLake_803.jpg,2,SeaLake
14324,SeaLake/SeaLake_357.jpg,2,SeaLake
13686,SeaLake/SeaLake_1902.jpg,2,SeaLake
13574,SeaLake/SeaLake_2796.jpg,2,SeaLake
9242,Forest/Forest_1848.jpg,1,Forest
8930,Forest/Forest_229.jpg,1,Forest
8566,Forest/Forest_452.jpg,1,Forest
4294,SeaLake/SeaLake_1678.jpg,2,SeaLake
1262,Forest/Forest_1811.jpg,1,Forest
9443,Forest/Forest_785.jpg,1,Forest
14198,SeaLake/SeaLake_394.jpg,2,SeaLake
7699,Forest/Forest_2813.jpg,1,Forest
14097,SeaLake/SeaLake_2116.jpg,2,SeaLake
9039,Forest/Forest_2383.jpg,1,Forest
1998,SeaLake/SeaLake_480.jpg,2,SeaLake
7446,Forest/Forest_2320.jpg,1,Forest
2171,Forest/Forest_2319.jpg,1,Forest
7450,Forest/Forest_2421.jpg,1,Forest
13205,SeaLake/SeaLake_2210.jpg,2,SeaLake
7503,Forest/Forest_1722.jpg,1,Forest
8328,Forest/Forest_2342.jpg,1,Forest
2106,Forest/Forest_2010.jpg,1,Forest
15021,SeaLake/SeaLake_1861.jpg,2,SeaLake
2037,SeaLake/SeaLake_1121.jpg,2,SeaLake
8025,Forest/Forest_1834.jpg,1,Forest
2659,Forest/Forest_595.jpg,1,Forest
14474,SeaLake/SeaLake_2009.jpg,2,SeaLake
9046,Forest/Forest_1779.jpg,1,Forest
13153,SeaLake/SeaLake_754.jpg,2,SeaLake
1324,Forest/Forest_1415.jpg,1,Forest
3822,SeaLake/SeaLake_1504.jpg,2,SeaLake
4129,SeaLake/SeaLake_2078.jpg,2,SeaLake
13131,SeaLake/SeaLake_2840.jpg,2,SeaLake
14442,SeaLake/SeaLake_2198.jpg,2,SeaLake
14367,SeaLake/SeaLake_1693.jpg,2,SeaLake
14752,SeaLake/SeaLake_641.jpg,2,SeaLake
14674,SeaLake/SeaLake_2044.jpg,2,SeaLake
7731,Forest/Forest_1264.jpg,1,Forest
3715,SeaLake/SeaLake_2561.jpg,2,SeaLake
1886,SeaLake/SeaLake_178.jpg,2,SeaLake
2412,Forest/Forest_65.jpg,1,Forest
13544,SeaLake/SeaLake_965.jpg,2,SeaLake
2159,Forest/Forest_925.jpg,1,Forest
13491,SeaLake/SeaLake_2397.jpg,2,SeaLake
12959,SeaLake/SeaLake_2094.jpg,2,SeaLake
3793,SeaLake/SeaLake_288.jpg,2,SeaLake
14045,SeaLake/SeaLake_1138.jpg,2,SeaLake
2242,Forest/Forest_1814.jpg,1,Forest
7410,Forest/Forest_708.jpg,1,Forest
14510,SeaLake/SeaLake_763.jpg,2,SeaLake
9288,Forest/Forest_186.jpg,1,Forest
1061,Forest/Forest_2068.jpg,1,Forest
7939,Forest/Forest_2850.jpg,1,Forest
2542,Forest/Forest_379.jpg,1,Forest
9432,Forest/Forest_2337.jpg,1,Forest
2421,Forest/Forest_2312.jpg,1,Forest
2244,Forest/Forest_1307.jpg,1,Forest
4086,SeaLake/SeaLake_1363.jpg,2,SeaLake
14388,SeaLake/SeaLake_1922.jpg,2,SeaLake
7789,Forest/Forest_1349.jpg,1,Forest
2317,Forest/Forest_479.jpg,1,Forest
13370,SeaLake/SeaLake_1000.jpg,2,SeaLake
14735,SeaLake/SeaLake_1663.jpg,2,SeaLake
13904,SeaLake/SeaLake_346.jpg,2,SeaLake
2480,Forest/Forest_2817.jpg,1,Forest
7641,Forest/Forest_2375.jpg,1,Forest
13593,SeaLake/SeaLake_1573.jpg,2,SeaLake
8168,Forest/Forest_1967.jpg,1,Forest
13586,SeaLake/SeaLake_1336.jpg,2,SeaLake
8042,Forest/Forest_16.jpg,1,Forest
2114,SeaLake/SeaLake_2988.jpg,2,SeaLake
7808,Forest/Forest_192.jpg,1,Forest
8498,Forest/Forest_1965.jpg,1,Forest
15049,SeaLake/SeaLake_335.jpg,2,SeaLake
2348,Forest/Forest_2998.jpg,1,Forest
13839,SeaLake/SeaLake_2070.jpg,2,SeaLake
7728,Forest/Forest_2978.jpg,1,Forest
13204,SeaLake/SeaLake_1606.jpg,2,SeaLake
13739,SeaLake/SeaLake_925.jpg,2,SeaLake
7687,Forest/Forest_2103.jpg,1,Forest
9336,Forest/Forest_1992.jpg,1,Forest
3909,SeaLake/SeaLake_448.jpg,2,SeaLake
14603,SeaLake/SeaLake_896.jpg,2,SeaLake
8373,Forest/Forest_2770.jpg,1,Forest
1875,SeaLake/SeaLake_2452.jpg,2,SeaLake
1121,Forest/Forest_2492.jpg,1,Forest
13024,SeaLake/SeaLake_1080.jpg,2,SeaLake
4205,SeaLake/SeaLake_1459.jpg,2,SeaLake
14415,SeaLake/SeaLake_866.jpg,2,SeaLake
2280,Forest/Forest_323.jpg,1,Forest
13268,SeaLake/SeaLake_1826.jpg,2,SeaLake
9349,Forest/Forest_321.jpg,1,Forest
14498,SeaLake/SeaLake_478.jpg,2,SeaLake
14462,SeaLake/SeaLake_1930.jpg,2,SeaLake
7984,Forest/Forest_2112.jpg,1,Forest
8420,Forest/Forest_430.jpg,1,Forest
3776,SeaLake/SeaLake_2950.jpg,2,SeaLake
7879,Forest/Forest_2986.jpg,1,Forest
8018,Forest/Forest_1584.jpg,1,Forest
14140,SeaLake/SeaLake_380.jpg,2,SeaLake
13371,SeaLake/SeaLake_2534.jpg,2,SeaLake
7915,Forest/Forest_1153.jpg,1,Forest
2408,Forest/Forest_849.jpg,1,Forest
2113,Forest/Forest_1664.jpg,1,Forest
1902,SeaLake/SeaLake_553.jpg,2,SeaLake
8410,Forest/Forest_1465.jpg,1,Forest
9121,Forest/Forest_2636.jpg,1,Forest
9339,Forest/Forest_2145.jpg,1,Forest
3728,SeaLake/SeaLake_1347.jpg,2,SeaLake
9322,Forest/Forest_2058.jpg,1,Forest
8582,Forest/Forest_1690.jpg,1,Forest
8078,Forest/Forest_395.jpg,1,Forest
7615,Forest/Forest_511.jpg,1,Forest
8140,Forest/Forest_1748.jpg,1,Forest
9079,Forest/Forest_266.jpg,1,Forest
1103,Forest/Forest_1340.jpg,1,Forest
1986,SeaLake/SeaLake_1485.jpg,2,SeaLake
14412,SeaLake/SeaLake_2394.jpg,2,SeaLake
14660,SeaLake/SeaLake_2834.jpg,2,SeaLake
14526,SeaLake/SeaLake_1808.jpg,2,SeaLake
14062,SeaLake/SeaLake_361.jpg,2,SeaLake
13640,SeaLake/SeaLake_1957.jpg,2,SeaLake
7796,Forest/Forest_1682.jpg,1,Forest
14891,SeaLake/SeaLake_1910.jpg,2,SeaLake
13658,SeaLake/SeaLake_1316.jpg,2,SeaLake
14951,SeaLake/SeaLake_2752.jpg,2,SeaLake
8071,Forest/Forest_486.jpg,1,Forest
1984,SeaLake/SeaLake_2580.jpg,2,SeaLake
13240,SeaLake/SeaLake_402.jpg,2,SeaLake
8522,Forest/Forest_753.jpg,1,Forest
4150,SeaLake/SeaLake_2604.jpg,2,SeaLake
12972,SeaLake/SeaLake_891.jpg,2,SeaLake
13483,SeaLake/SeaLake_1533.jpg,2,SeaLake
8310,Forest/Forest_329.jpg,1,Forest
8587,Forest/Forest_334.jpg,1,Forest
1120,Forest/Forest_2954.jpg,1,Forest
14024,SeaLake/SeaLake_2370.jpg,2,SeaLake
4144,SeaLake/SeaLake_2428.jpg,2,SeaLake
15038,SeaLake/SeaLake_1715.jpg,2,SeaLake
1091,Forest/Forest_55.jpg,1,Forest
8148,Forest/Forest_934.jpg,1,Forest
8603,Forest/Forest_1082.jpg,1,Forest
14483,SeaLake/SeaLake_815.jpg,2,SeaLake
1203,Forest/Forest_1023.jpg,1,Forest
9068,Forest/Forest_2648.jpg,1,Forest
14566,SeaLake/SeaLake_2437.jpg,2,SeaLake
9151,Forest/Forest_2391.jpg,1,Forest
8784,Forest/Forest_836.jpg,1,Forest
9377,Forest/Forest_1471.jpg,1,Forest
14923,SeaLake/SeaLake_500.jpg,2,SeaLake
8627,Forest/Forest_2877.jpg,1,Forest
7612,Forest/Forest_18.jpg,1,Forest
14395,SeaLake/SeaLake_1958.jpg,2,SeaLake
8334,Forest/Forest_304.jpg,1,Forest
4255,SeaLake/SeaLake_2493.jpg,2,SeaLake
3810,SeaLake/SeaLake_1521.jpg,2,SeaLake
2691,Forest/Forest_606.jpg,1,Forest
9255,Forest/Forest_1323.jpg,1,Forest
14726,SeaLake/SeaLake_2076.jpg,2,SeaLake
8280,Forest/Forest_1560.jpg,1,Forest
8659,Forest/Forest_1271.jpg,1,Forest
8345,Forest/Forest_2498.jpg,1,Forest
9076,Forest/Forest_327.jpg,1,Forest
4164,SeaLake/SeaLake_1384.jpg,2,SeaLake
14247,SeaLake/SeaLake_2562.jpg,2,SeaLake
8094,Forest/Forest_429.jpg,1,Forest
1133,Forest/Forest_274.jpg,1,Forest
3876,SeaLake/SeaLake_1530.jpg,2,SeaLake
8070,Forest/Forest_2248.jpg,1,Forest
2353,Forest/Forest_2722.jpg,1,Forest
8528,Forest/Forest_964.jpg,1,Forest
14614,SeaLake/SeaLake_49.jpg,2,SeaLake
8768,Forest/Forest_2912.jpg,1,Forest
14333,SeaLake/SeaLake_1931.jpg,2,SeaLake
4119,SeaLake/SeaLake_778.jpg,2,SeaLake
14035,SeaLake/SeaLake_2941.jpg,2,SeaLake
8502,Forest/Forest_1218.jpg,1,Forest
13207,SeaLake/SeaLake_1770.jpg,2,SeaLake
13378,SeaLake/SeaLake_1933.jpg,2,SeaLake
8774,Forest/Forest_2833.jpg,1,Forest
9351,Forest/Forest_1731.jpg,1,Forest
8645,Forest/Forest_2106.jpg,1,Forest
2146,SeaLake/SeaLake_2382.jpg,2,SeaLake
3923,SeaLake/SeaLake_1714.jpg,2,SeaLake
8602,Forest/Forest_102.jpg,1,Forest
8782,Forest/Forest_2390.jpg,1,Forest
2085,SeaLake/SeaLake_2205.jpg,2,SeaLake
2000,SeaLake/SeaLake_2416.jpg,2,SeaLake
13884,SeaLake/SeaLake_330.jpg,2,SeaLake
13251,SeaLake/SeaLake_1456.jpg,2,SeaLake
2358,Forest/Forest_932.jpg,1,Forest
8586,Forest/Forest_692.jpg,1,Forest
4060,SeaLake/SeaLake_2443.jpg,2,SeaLake
1138,Forest/Forest_2950.jpg,1,Forest
7371,Forest/Forest_1334.jpg,1,Forest
3954,SeaLake/SeaLake_1758.jpg,2,SeaLake
4064,SeaLake/SeaLake_1545.jpg,2,SeaLake
8011,Forest/Forest_2794.jpg,1,Forest
13193,SeaLake/SeaLake_1605.jpg,2,SeaLake
14310,SeaLake/SeaLake_1452.jpg,2,SeaLake
8426,Forest/Forest_1895.jpg,1,Forest
13503,SeaLake/SeaLake_426.jpg,2,SeaLake
14050,SeaLake/SeaLake_2213.jpg,2,SeaLake
8966,Forest/Forest_815.jpg,1,Forest
7845,Forest/Forest_2643.jpg,1,Forest
3711,SeaLake/SeaLake_855.jpg,2,SeaLake
14134,SeaLake/SeaLake_531.jpg,2,SeaLake
2134,SeaLake/SeaLake_159.jpg,2,SeaLake
14691,SeaLake/SeaLake_2252.jpg,2,SeaLake
14890,SeaLake/SeaLake_768.jpg,2,SeaLake
4105,SeaLake/SeaLake_818.jpg,2,SeaLake
2204,Forest/Forest_850.jpg,1,Forest
1857,SeaLake/SeaLake_1729.jpg,2,SeaLake
4050,SeaLake/SeaLake_1254.jpg,2,SeaLake
14352,SeaLake/SeaLake_934.jpg,2,SeaLake
7374,Forest/Forest_1701.jpg,1,Forest
1279,Forest/Forest_2994.jpg,1,Forest
14361,SeaLake/SeaLake_2092.jpg,2,SeaLake
13455,SeaLake/SeaLake_468.jpg,2,SeaLake
2482,Forest/Forest_2236.jpg,1,Forest
2093,SeaLake/SeaLake_2007.jpg,2,SeaLake
14569,SeaLake/SeaLake_2097.jpg,2,SeaLake
2294,Forest/Forest_935.jpg,1,Forest
4203,SeaLake/SeaLake_406.jpg,2,SeaLake
4266,SeaLake/SeaLake_735.jpg,2,SeaLake
7965,Forest/Forest_1373.jpg,1,Forest
14119,SeaLake/SeaLake_2664.jpg,2,SeaLake
7467,Forest/Forest_1741.jpg,1,Forest
13816,SeaLake/SeaLake_1947.jpg,2,SeaLake
9183,Forest/Forest_2091.jpg,1,Forest
7625,Forest/Forest_1253.jpg,1,Forest
1059,Forest/Forest_727.jpg,1,Forest
7795,Forest/Forest_1987.jpg,1,Forest
14882,SeaLake/SeaLake_1915.jpg,2,SeaLake
8672,Forest/Forest_2656.jpg,1,Forest
7417,Forest/Forest_866.jpg,1,Forest
7398,Forest/Forest_2030.jpg,1,Forest
14762,SeaLake/SeaLake_897.jpg,2,SeaLake
9178,Forest/Forest_2999.jpg,1,Forest
13208,SeaLake/SeaLake_2293.jpg,2,SeaLake
8231,Forest/Forest_1406.jpg,1,Forest
8312,Forest/Forest_635.jpg,1,Forest
13632,SeaLake/SeaLake_2889.jpg,2,SeaLake
8017,Forest/Forest_615.jpg,1,Forest
4165,SeaLake/SeaLake_2829.jpg,2,SeaLake
14481,SeaLake/SeaLake_1193.jpg,2,SeaLake
7473,Forest/Forest_1606.jpg,1,Forest
9411,Forest/Forest_891.jpg,1,Forest
9180,Forest/Forest_1830.jpg,1,Forest
14254,SeaLake/SeaLake_185.jpg,2,SeaLake
9270,Forest/Forest_1581.jpg,1,Forest
1071,Forest/Forest_823.jpg,1,Forest
8123,Forest/Forest_2916.jpg,1,Forest
1920,SeaLake/SeaLake_2338.jpg,2,SeaLake
13026,SeaLake/SeaLake_1857.jpg,2,SeaLake
4149,SeaLake/SeaLake_1830.jpg,2,SeaLake
3815,SeaLake/SeaLake_1814.jpg,2,SeaLake
13587,SeaLake/SeaLake_1022.jpg,2,SeaLake
2320,Forest/Forest_731.jpg,1,Forest
1186,Forest/Forest_1007.jpg,1,Forest
8277,Forest/Forest_1646.jpg,1,Forest
9118,Forest/Forest_956.jpg,1,Forest
13309,SeaLake/SeaLake_2994.jpg,2,SeaLake
13096,SeaLake/SeaLake_1005.jpg,2,SeaLake
2108,Forest/Forest_2627.jpg,1,Forest
9289,Forest/Forest_378.jpg,1,Forest
14299,SeaLake/SeaLake_2434.jpg,2,SeaLake
2167,Forest/Forest_770.jpg,1,Forest
8662,Forest/Forest_2893.jpg,1,Forest
14638,SeaLake/SeaLake_2708.jpg,2,SeaLake
3708,SeaLake/SeaLake_2019.jpg,2,SeaLake
4201,SeaLake/SeaLake_708.jpg,2,SeaLake
7542,Forest/Forest_1939.jpg,1,Forest
8743,Forest/Forest_1587.jpg,1,Forest
9303,Forest/Forest_592.jpg,1,Forest
14502,SeaLake/SeaLake_2698.jpg,2,SeaLake
8106,Forest/Forest_892.jpg,1,Forest
9275,Forest/Forest_1573.jpg,1,Forest
14135,SeaLake/SeaLake_2079.jpg,2,SeaLake
2284,Forest/Forest_715.jpg,1,Forest
1150,Forest/Forest_1856.jpg,1,Forest
4009,SeaLake/SeaLake_2055.jpg,2,SeaLake
9146,Forest/Forest_2710.jpg,1,Forest
2662,Forest/Forest_1916.jpg,1,Forest
7529,Forest/Forest_2437.jpg,1,Forest
1302,Forest/Forest_2221.jpg,1,Forest
7522,Forest/Forest_2019.jpg,1,Forest
3894,SeaLake/SeaLake_881.jpg,2,SeaLake
2265,Forest/Forest_1017.jpg,1,Forest
8435,Forest/Forest_1671.jpg,1,Forest
8499,Forest/Forest_281.jpg,1,Forest
8569,Forest/Forest_1769.jpg,1,Forest
14697,SeaLake/SeaLake_1255.jpg,2,SeaLake
14644,SeaLake/SeaLake_2392.jpg,2,SeaLake
9119,Forest/Forest_993.jpg,1,Forest
15033,SeaLake/SeaLake_50.jpg,2,SeaLake
3830,SeaLake/SeaLake_2265.jpg,2,SeaLake
14567,SeaLake/SeaLake_291.jpg,2,SeaLake
3712,SeaLake/SeaLake_2054.jpg,2,SeaLake
8653,Forest/Forest_864.jpg,1,Forest
2665,Forest/Forest_2286.jpg,1,Forest
8616,Forest/Forest_1405.jpg,1,Forest
7461,Forest/Forest_1879.jpg,1,Forest
7848,Forest/Forest_2827.jpg,1,Forest
8833,Forest/Forest_1456.jpg,1,Forest
7734,Forest/Forest_2610.jpg,1,Forest
8997,Forest/Forest_829.jpg,1,Forest
2486,Forest/Forest_2266.jpg,1,Forest
4110,SeaLake/SeaLake_28.jpg,2,SeaLake
13628,SeaLake/SeaLake_2309.jpg,2,SeaLake
7504,Forest/Forest_2115.jpg,1,Forest
8439,Forest/Forest_2270.jpg,1,Forest
14132,SeaLake/SeaLake_518.jpg,2,SeaLake
9154,Forest/Forest_1418.jpg,1,Forest
2266,Forest/Forest_2889.jpg,1,Forest
9304,Forest/Forest_2888.jpg,1,Forest
1975,SeaLake/SeaLake_1786.jpg,2,SeaLake
14542,SeaLake/SeaLake_2313.jpg,2,SeaLake
1206,Forest/Forest_593.jpg,1,Forest
13421,SeaLake/SeaLake_1471.jpg,2,SeaLake
2124,SeaLake/SeaLake_208.jpg,2,SeaLake
2452,Forest/Forest_1385.jpg,1,Forest
13761,SeaLake/SeaLake_2288.jpg,2,SeaLake
7458,Forest/Forest_1899.jpg,1,Forest
14739,SeaLake/SeaLake_2423.jpg,2,SeaLake
9141,Forest/Forest_441.jpg,1,Forest
8612,Forest/Forest_591.jpg,1,Forest
9285,Forest/Forest_1836.jpg,1,Forest
1988,SeaLake/SeaLake_1736.jpg,2,SeaLake
7767,Forest/Forest_331.jpg,1,Forest
3924,SeaLake/SeaLake_767.jpg,2,SeaLake
2507,Forest/Forest_684.jpg,1,Forest
1935,SeaLake/SeaLake_2667.jpg,2,SeaLake
3908,SeaLake/SeaLake_1199.jpg,2,SeaLake
14019,SeaLake/SeaLake_1226.jpg,2,SeaLake
2463,Forest/Forest_1768.jpg,1,Forest
13987,SeaLake/SeaLake_1658.jpg,2,SeaLake
9144,Forest/Forest_2425.jpg,1,Forest
8866,Forest/Forest_1708.jpg,1,Forest
14515,SeaLake/SeaLake_2731.jpg,2,SeaLake
14776,SeaLake/SeaLake_1508.jpg,2,SeaLake
8558,Forest/Forest_1163.jpg,1,Forest
8325,Forest/Forest_1254.jpg,1,Forest
4271,SeaLake/SeaLake_34.jpg,2,SeaLake
14284,SeaLake/SeaLake_1167.jpg,2,SeaLake
8753,Forest/Forest_2892.jpg,1,Forest
14779,SeaLake/SeaLake_678.jpg,2,SeaLake
13512,SeaLake/SeaLake_2871.jpg,2,SeaLake
7991,Forest/Forest_2326.jpg,1,Forest
3921,SeaLake/SeaLake_2051.jpg,2,SeaLake
3974,SeaLake/SeaLake_387.jpg,2,SeaLake
13578,SeaLake/SeaLake_2049.jpg,2,SeaLake
14421,SeaLake/SeaLake_2866.jpg,2,SeaLake
7834,Forest/Forest_1221.jpg,1,Forest
14962,SeaLake/SeaLake_1424.jpg,2,SeaLake
4185,SeaLake/SeaLake_6.jpg,2,SeaLake
13781,SeaLake/SeaLake_1746.jpg,2,SeaLake
13858,SeaLake/SeaLake_1416.jpg,2,SeaLake
8859,Forest/Forest_661.jpg,1,Forest
9278,Forest/Forest_2982.jpg,1,Forest
13833,SeaLake/SeaLake_1486.jpg,2,SeaLake
4117,SeaLake/SeaLake_878.jpg,2,SeaLake
13863,SeaLake/SeaLake_793.jpg,2,SeaLake
2495,Forest/Forest_1656.jpg,1,Forest
8891,Forest/Forest_603.jpg,1,Forest
8583,Forest/Forest_1326.jpg,1,Forest
7627,Forest/Forest_717.jpg,1,Forest
1329,Forest/Forest_1270.jpg,1,Forest
9244,Forest/Forest_2324.jpg,1,Forest
1250,Forest/Forest_1027.jpg,1,Forest
14521,SeaLake/SeaLake_2419.jpg,2,SeaLake
14616,SeaLake/SeaLake_1034.jpg,2,SeaLake
4198,SeaLake/SeaLake_2915.jpg,2,SeaLake
3887,SeaLake/SeaLake_2786.jpg,2,SeaLake
8827,Forest/Forest_780.jpg,1,Forest
12986,SeaLake/SeaLake_2460.jpg,2,SeaLake
3893,SeaLake/SeaLake_1782.jpg,2,SeaLake
7766,Forest/Forest_2861.jpg,1,Forest
13638,SeaLake/SeaLake_1334.jpg,2,SeaLake
2428,Forest/Forest_2685.jpg,1,Forest
2182,Forest/Forest_2573.jpg,1,Forest
4046,SeaLake/SeaLake_2297.jpg,2,SeaLake
14113,SeaLake/SeaLake_2680.jpg,2,SeaLake
2654,Forest/Forest_428.jpg,1,Forest
1917,SeaLake/SeaLake_2821.jpg,2,SeaLake
14217,SeaLake/SeaLake_1498.jpg,2,SeaLake
13476,SeaLake/SeaLake_542.jpg,2,SeaLake
1107,Forest/Forest_2126.jpg,1,Forest
2460,Forest/Forest_2878.jpg,1,Forest
3976,SeaLake/SeaLake_2703.jpg,2,SeaLake
13524,SeaLake/SeaLake_698.jpg,2,SeaLake
13073,SeaLake/SeaLake_1727.jpg,2,SeaLake
14283,SeaLake/SeaLake_1053.jpg,2,SeaLake
7413,Forest/Forest_2289.jpg,1,Forest
9407,Forest/Forest_2765.jpg,1,Forest
8368,Forest/Forest_2434.jpg,1,Forest
2611,Forest/Forest_495.jpg,1,Forest
7768,Forest/Forest_2404.jpg,1,Forest
7600,Forest/Forest_2143.jpg,1,Forest
14021,SeaLake/SeaLake_574.jpg,2,SeaLake
3903,SeaLake/SeaLake_1932.jpg,2,SeaLake
13557,SeaLake/SeaLake_1685.jpg,2,SeaLake
13693,SeaLake/SeaLake_2356.jpg,2,SeaLake
1142,Forest/Forest_2167.jpg,1,Forest
8848,Forest/Forest_2608.jpg,1,Forest
14056,SeaLake/SeaLake_2336.jpg,2,SeaLake
14604,SeaLake/SeaLake_883.jpg,2,SeaLake
13239,SeaLake/SeaLake_1979.jpg,2,SeaLake
4172,SeaLake/SeaLake_429.jpg,2,SeaLake
8440,Forest/Forest_95.jpg,1,Forest
7689,Forest/Forest_2387.jpg,1,Forest
13148,SeaLake/SeaLake_2512.jpg,2,SeaLake
2111,Forest/Forest_1259.jpg,1,Forest
8213,Forest/Forest_2457.jpg,1,Forest
1929,SeaLake/SeaLake_1179.jpg,2,SeaLake
13399,SeaLake/SeaLake_1383.jpg,2,SeaLake
7577,Forest/Forest_2456.jpg,1,Forest
8837,Forest/Forest_1730.jpg,1,Forest
13734,SeaLake/SeaLake_2248.jpg,2,SeaLake
13130,SeaLake/SeaLake_485.jpg,2,SeaLake
13950,SeaLake/SeaLake_978.jpg,2,SeaLake
2613,Forest/Forest_2903.jpg,1,Forest
14051,SeaLake/SeaLake_1507.jpg,2,SeaLake
14227,SeaLake/SeaLake_2081.jpg,2,SeaLake
7861,Forest/Forest_390.jpg,1,Forest
8949,Forest/Forest_1900.jpg,1,Forest
4004,SeaLake/SeaLake_264.jpg,2,SeaLake
13317,SeaLake/SeaLake_363.jpg,2,SeaLake
9168,Forest/Forest_1940.jpg,1,Forest
13963,SeaLake/SeaLake_1299.jpg,2,SeaLake
3995,SeaLake/SeaLake_2285.jpg,2,SeaLake
9054,Forest/Forest_235.jpg,1,Forest
7411,Forest/Forest_1756.jpg,1,Forest
2148,SeaLake/SeaLake_1669.jpg,2,SeaLake
4074,SeaLake/SeaLake_1855.jpg,2,SeaLake
4249,SeaLake/SeaLake_53.jpg,2,SeaLake
1256,Forest/Forest_616.jpg,1,Forest
14192,SeaLake/SeaLake_1090.jpg,2,SeaLake
7780,Forest/Forest_2991.jpg,1,Forest
1858,SeaLake/SeaLake_2923.jpg,2,SeaLake
7620,Forest/Forest_1362.jpg,1,Forest
2128,SeaLake/SeaLake_1211.jpg,2,SeaLake
13255,SeaLake/SeaLake_1269.jpg,2,SeaLake
2471,Forest/Forest_1519.jpg,1,Forest
14102,SeaLake/SeaLake_2383.jpg,2,SeaLake
3769,SeaLake/SeaLake_1066.jpg,2,SeaLake
8875,Forest/Forest_1037.jpg,1,Forest
7433,Forest/Forest_232.jpg,1,Forest
2644,Forest/Forest_1432.jpg,1,Forest
2362,Forest/Forest_1865.jpg,1,Forest
14309,SeaLake/SeaLake_1152.jpg,2,SeaLake
13909,SeaLake/SeaLake_1804.jpg,2,SeaLake
3961,SeaLake/SeaLake_720.jpg,2,SeaLake
9161,Forest/Forest_162.jpg,1,Forest
13285,SeaLake/SeaLake_2295.jpg,2,SeaLake
1193,Forest/Forest_1840.jpg,1,Forest
14487,SeaLake/SeaLake_2065.jpg,2,SeaLake
1285,Forest/Forest_686.jpg,1,Forest
2122,SeaLake/SeaLake_738.jpg,2,SeaLake
2065,SeaLake/SeaLake_2609.jpg,2,SeaLake
2134,Forest/Forest_2638.jpg,1,Forest
13422,SeaLake/SeaLake_2946.jpg,2,SeaLake
13696,SeaLake/SeaLake_1484.jpg,2,SeaLake
7472,Forest/Forest_1689.jpg,1,Forest
9038,Forest/Forest_467.jpg,1,Forest
1298,Forest/Forest_1186.jpg,1,Forest
7779,Forest/Forest_1924.jpg,1,Forest
14605,SeaLake/SeaLake_2885.jpg,2,SeaLake
8237,Forest/Forest_2209.jpg,1,Forest
1202,Forest/Forest_1896.jpg,1,Forest
9071,Forest/Forest_997.jpg,1,Forest
13744,SeaLake/SeaLake_1423.jpg,2,SeaLake
14405,SeaLake/SeaLake_1905.jpg,2,SeaLake
2566,Forest/Forest_721.jpg,1,Forest
14257,SeaLake/SeaLake_2412.jpg,2,SeaLake
13873,SeaLake/SeaLake_2140.jpg,2,SeaLake
7455,Forest/Forest_1158.jpg,1,Forest
13849,SeaLake/SeaLake_2908.jpg,2,SeaLake
8673,Forest/Forest_1929.jpg,1,Forest
7482,Forest/Forest_2652.jpg,1,Forest
13413,SeaLake/SeaLake_1077.jpg,2,SeaLake
8037,Forest/Forest_1032.jpg,1,Forest
13650,SeaLake/SeaLake_2124.jpg,2,SeaLake
14475,SeaLake/SeaLake_906.jpg,2,SeaLake
13770,SeaLake/SeaLake_1897.jpg,2,SeaLake
